Retail Transaction Statistics
Item 5477: 39
Item 5478: 68
Item 5479: 50
Item 5480: 8
Item 5481: 9
Item 5482: 84
Item 5483: 2
Item 5484: 11
Item 5485: 4
Item 5486: 38
Item 5487: 37
Item 5488: 91
Item 5489: 2
Item 5490: 145
Item 5491: 76
Item 5492: 26
Item 5493: 72
Item 5494: 48
Item 5495: 25
Item 5496: 23
Item 5497: 90
Item 5498: 13
Item 5499: 4
Item 5500: 23
Item 5501: 5
Item 5502: 11
Item 5503: 123
Item 5504: 50
Item 5505: 23
Item 5506: 69
Item 5507: 7
Item 5508: 59
Item 5509: 5
Item 5510: 3
Item 5511: 117
Item 5512: 26
Item 5513: 31
Item 5514: 8
Item 5515: 29
Item 5516: 6
Item 5517: 50
Item 5518: 17
Item 5519: 4
Item 5520: 15
Item 5521: 15
Item 5522: 3
Item 5523: 25
Item 5524: 3
Item 5525: 79
Item 5526: 25
Item 5527: 9
Item 5528: 11
Item 5529: 43
Item 5530: 4
Item 5531: 32
Item 5532: 106
Item 5533: 9
Item 5534: 9
Item 5535: 32
Item 5536: 84
Item 5537: 6
Item 5538: 41
Item 5539: 56
Item 5540: 54
Item 5541: 6
Item 5542: 3
Item 5543: 2
Item 5544: 53
Item 5545: 5
Item 5546: 2
Item 5547: 93
Item 5548: 12
Item 5549: 35
Item 5550: 29
Item 5551: 17
Item 5552: 3
Item 5553: 5
Item 5554: 25
Item 5555: 21
Item 5556: 2
Item 5557: 83
Item 5558: 54
Item 5559: 40
Item 5560: 57
Item 5561: 56
Item 5562: 5
Item 5563: 60
Item 5564: 54
Item 5565: 3
Item 5566: 6
Item 5567: 37
Item 5568: 3
Item 5569: 30
Item 5570: 102
Item 5571: 127
Item 5572: 42
Item 5573: 8
Item 5574: 2
Item 5575: 32
Item 5576: 16
Item 5577: 19
Item 5578: 49
Item 5579: 30
Item 5580: 8
Item 5581: 46
Item 5582: 4
Item 5583: 14
Item 5584: 28
Item 5585: 1
Item 5586: 24
Item 5587: 7
Item 5588: 14
Item 5589: 30
Item 5590: 42
Item 5591: 26
Item 5592: 19
Item 5593: 32
Item 5594: 91
Item 5595: 70
Item 5596: 83
Item 5597: 123
Item 5598: 41
Item 5599: 21
Item 5600: 3
Item 5601: 29
Item 5602: 12
Item 5603: 4
Item 5604: 116
Item 5605: 15
Item 5606: 69
Item 5607: 35
Item 5608: 11
Item 5609: 84
Item 5610: 10
Item 5611: 22
Item 5612: 17
Item 5613: 24
Item 5614: 27
Item 5615: 49
Item 5616: 42
Item 5617: 13
Item 5618: 68
Item 5619: 109
Item 5620: 21
Item 5621: 25
Item 5622: 5
Item 5623: 24
Item 5624: 5
Item 5625: 32
Item 5626: 12
Item 5627: 18
Item 5628: 2
Item 5629: 29
Item 5630: 2
Item 5631: 22
Item 5632: 6
Item 5633: 15
Item 5634: 45
Item 5635: 7
Item 5636: 3
Item 5637: 2
Item 5638: 6
Item 5639: 15
Item 5640: 9
Item 5641: 47
Item 5642: 80
Item 5643: 59
Item 5644: 6
Item 5645: 25
Item 5646: 40
Item 5647: 35
Item 5648: 27
Item 5649: 5
Item 5650: 5
Item 5651: 2
Item 5652: 190
Item 5653: 11
Item 5654: 48
Item 5655: 1
Item 5656: 6
Item 5657: 10
Item 5658: 2
Item 5659: 14
Item 5660: 50
Item 5661: 34
Item 5662: 63
Item 5663: 23
Item 5664: 9
Item 5665: 13
Item 5666: 12
Item 5667: 75
Item 5668: 12
Item 5669: 15
Item 5670: 3
Item 5671: 7
Item 5672: 40
Item 5673: 57
Item 5674: 28
Item 5675: 14
Item 5676: 46
Item 5677: 18
Item 5678: 3
Item 5679: 4
Item 5680: 2
Item 5681: 56
Item 5682: 28
Item 5683: 4
Item 5684: 29
Item 5685: 20
Item 5686: 45
Item 5687: 88
Item 5688: 4
Item 5689: 12
Item 5690: 14
Item 5691: 63
Item 5692: 31
Item 5693: 30
Item 5694: 10
Item 5695: 14
Item 5696: 15
Item 5697: 27
Item 5698: 1
Item 5699: 4
Item 5700: 2
Item 5701: 90
Item 5702: 80
Item 5703: 2
Item 5704: 59
Item 5705: 20
Item 5706: 2
Item 5707: 27
Item 5708: 18
Item 5709: 120
Item 5710: 1
Item 5711: 47
Item 5712: 22
Item 5713: 135
Item 5714: 1
Item 5715: 9
Item 5716: 2
Item 5717: 20
Item 5718: 29
Item 5719: 34
Item 5720: 25
Item 5721: 72
Item 5722: 112
Item 5723: 40
Item 5724: 11
Item 5725: 2
Item 5726: 2
Item 5727: 2
Item 5728: 17
Item 5729: 254
Item 5730: 289
Item 5731: 30
Item 5732: 21
Item 5733: 8
Item 5734: 10
Item 5735: 4
Item 5736: 10
Item 5737: 20
Item 5738: 12
Item 5739: 36
Item 5740: 8
Item 5741: 55
Item 5742: 31
Item 5743: 95
Item 5744: 2
Item 5745: 3
Item 5746: 1
Item 5747: 5
Item 5748: 2
Item 5749: 9
Item 5750: 6
Item 5751: 12
Item 5752: 29
Item 5753: 70
Item 5754: 2
Item 5755: 27
Item 5756: 75
Item 5757: 22
Item 5758: 70
Item 5759: 29
Item 5760: 15
Item 5761: 19
Item 5762: 56
Item 5763: 37
Item 5764: 6
Item 5765: 39
Item 5766: 19
Item 5767: 1
Item 5768: 212
Item 5769: 43
Item 5770: 18
Item 5771: 47
Item 5772: 156
Item 5773: 42
Item 5774: 3
Item 5775: 37
Item 5776: 47
Item 5777: 43
Item 5778: 4
Item 5779: 90
Item 5780: 18
Item 5781: 4
Item 5782: 75
Item 5783: 215
Item 5784: 28
Item 5785: 42
Item 5786: 58
Item 5787: 49
Item 5788: 24
Item 5789: 79
Item 5790: 53
Item 5791: 64
Item 5792: 1
Item 5793: 8
Item 5794: 9
Item 5795: 9
Item 5796: 4
Item 5797: 4
Item 5798: 63
Item 5799: 5
Item 5800: 6
Item 5801: 15
Item 5802: 34
Item 5803: 39
Item 5804: 5
Item 5805: 5
Item 5806: 46
Item 5807: 37
Item 5808: 33
Item 5809: 30
Item 5810: 39
Item 5811: 2
Item 5812: 10
Item 5813: 11
Item 5814: 42
Item 5815: 14
Item 5816: 27
Item 5817: 2
Item 5818: 53
Item 5819: 62
Item 5820: 20
Item 5821: 4
Item 5822: 55
Item 5823: 4
Item 5824: 3
Item 5825: 4
Item 5826: 46
Item 5827: 17
Item 5828: 7
Item 5829: 18
Item 5830: 13
Item 5831: 123
Item 5832: 3
Item 5833: 19
Item 5834: 6
Item 5835: 1
Item 5836: 54
Item 5837: 35
Item 5838: 16
Item 5839: 11
Item 5840: 2
Item 5841: 12
Item 5842: 41
Item 5843: 7
Item 5844: 24
Item 5845: 13
Item 5846: 10
Item 5847: 10
Item 5848: 16
Item 5849: 49
Item 5850: 30
Item 5851: 40
Item 5852: 53
Item 5853: 37
Item 5854: 12
Item 5855: 3
Item 5856: 40
Item 5857: 11
Item 5858: 63
Item 5859: 12
Item 5860: 68
Item 5861: 57
Item 5862: 15
Item 5863: 55
Item 5864: 78
Item 5865: 21
Item 5866: 55
Item 5867: 13
Item 5868: 1
Item 5869: 4
Item 5870: 94
Item 5871: 11
Item 5872: 7
Item 5873: 21
Item 5874: 49
Item 5875: 51
Item 5876: 15
Item 5877: 1
Item 5878: 1
Item 5879: 1
Item 5880: 19
Item 5881: 2
Item 5882: 8
Item 5883: 2
Item 5884: 4
Item 5885: 78
Item 5886: 23
Item 5887: 28
Item 5888: 19
Item 5889: 38
Item 5890: 68
Item 5891: 3
Item 5892: 10
Item 5893: 62
Item 5894: 36
Item 5895: 36
Item 5896: 72
Item 5897: 1
Item 5898: 28
Item 5899: 40
Item 5900: 7
Item 5901: 20
Item 5902: 1
Item 5903: 68
Item 5904: 37
Item 5905: 24
Item 5906: 31
Item 5907: 11
Item 5908: 79
Item 5909: 36
Item 5910: 13
Item 5911: 22
Item 5912: 12
Item 5913: 22
Item 5914: 10
Item 5915: 47
Item 5916: 69
Item 5917: 26
Item 5918: 47
Item 5919: 32
Item 5920: 65
Item 5921: 28
Item 5922: 43
Item 5923: 3
Item 5924: 3
Item 5925: 54
Item 5926: 70
Item 5927: 27
Item 5928: 21
Item 5929: 40
Item 5930: 2
Item 5931: 10
Item 5932: 129
Item 5933: 27
Item 5934: 2
Item 5935: 11
Item 5936: 5
Item 5937: 11
Item 5938: 79
Item 5939: 2
Item 5940: 1
Item 5941: 6
Item 5942: 1
Item 5943: 6
Item 5944: 105
Item 5945: 10
Item 5946: 30
Item 5947: 12
Item 5948: 14
Item 5949: 138
Item 5950: 39
Item 5951: 87
Item 5952: 23
Item 5953: 66
Item 5954: 74
Item 5955: 37
Item 5956: 10
Item 5957: 17
Item 5958: 23
Item 5959: 50
Item 5960: 2
Item 5961: 4
Item 5962: 57
Item 5963: 80
Item 5964: 1
Item 5965: 2
Item 5966: 9
Item 5967: 6
Item 5968: 57
Item 5969: 198
Item 5970: 17
Item 5971: 46
Item 5972: 3
Item 5973: 4
Item 5974: 66
Item 5975: 24
Item 5976: 17
Item 5977: 183
Item 5978: 14
Item 5979: 1
Item 5980: 43
Item 5981: 43
Item 5982: 17
Item 5983: 90
Item 5984: 7
Item 5985: 1
Item 5986: 4
Item 5987: 52
Item 5988: 21
Item 5989: 7
Item 5990: 38
Item 5991: 2
Item 5992: 4
Item 5993: 21
Item 5994: 13
Item 5995: 36
Item 5996: 1
Item 5997: 8
Item 5998: 44
Item 5999: 81
Item 6000: 38
Item 6001: 7
Item 6002: 4
Item 6003: 1
Item 6004: 24
Item 6005: 16
Item 6006: 5
Item 6007: 36
Item 6008: 19
Item 6009: 5
Item 6010: 20
Item 6011: 45
Item 6012: 29
Item 6013: 19
Item 6014: 10
Item 6015: 22
Item 6016: 16
Item 6017: 9
Item 6018: 40
Item 6019: 13
Item 6020: 1
Item 6021: 8
Item 6022: 5
Item 6023: 7
Item 6024: 2
Item 6025: 100
Item 6026: 1
Item 6027: 8
Item 6028: 9
Item 6029: 45
Item 6030: 2
Item 6031: 4
Item 6032: 45
Item 6033: 7
Item 6034: 3
Item 6035: 43
Item 6036: 6
Item 6037: 53
Item 6038: 49
Item 6039: 3
Item 6040: 16
Item 6041: 6
Item 6042: 5
Item 6043: 5
Item 6044: 1
Item 6045: 1
Item 6046: 7
Item 6047: 94
Item 6048: 5
Item 6049: 34
Item 6050: 7
Item 6051: 9
Item 6052: 2
Item 6053: 16
Item 6054: 12
Item 6055: 25
Item 6056: 2
Item 6057: 5
Item 6058: 13
Item 6059: 7
Item 6060: 38
Item 6061: 25
Item 6062: 7
Item 6063: 21
Item 6064: 55
Item 6065: 26
Item 6066: 26
Item 6067: 1
Item 6068: 17
Item 6069: 39
Item 6070: 15
Item 6071: 3
Item 6072: 1
Item 6073: 7
Item 6074: 8
Item 6075: 23
Item 6076: 50
Item 6077: 77
Item 6078: 13
Item 6079: 40
Item 6080: 11
Item 6081: 17
Item 6082: 2
Item 6083: 147
Item 6084: 2
Item 6085: 2
Item 6086: 9
Item 6087: 25
Item 6088: 5
Item 6089: 38
Item 6090: 45
Item 6091: 18
Item 6092: 31
Item 6093: 61
Item 6094: 1
Item 6095: 2
Item 6096: 112
Item 6097: 7
Item 6098: 7
Item 6099: 77
Item 6100: 63
Item 6101: 3
Item 6102: 8
Item 6103: 7
Item 6104: 9
Item 6105: 3
Item 6106: 60
Item 6107: 45
Item 6108: 44
Item 6109: 28
Item 6110: 76
Item 6111: 23
Item 6112: 5
Item 6113: 90
Item 6114: 40
Item 6115: 25
Item 6116: 4
Item 6117: 6
Item 6118: 10
Item 6119: 214
Item 6120: 23
Item 6121: 116
Item 6122: 17
Item 6123: 11
Item 6124: 34
Item 6125: 3
Item 6126: 17
Item 6127: 63
Item 6128: 24
Item 6129: 233
Item 6130: 24
Item 6131: 19
Item 6132: 2
Item 6133: 58
Item 6134: 24
Item 6135: 40
Item 6136: 12
Item 6137: 121
Item 6138: 23
Item 6139: 38
Item 6140: 7
Item 6141: 62
Item 6142: 55
Item 6143: 16
Item 6144: 38
Item 6145: 4
Item 6146: 12
Item 6147: 3
Item 6148: 3
Item 6149: 84
Item 6150: 17
Item 6151: 53
Item 6152: 40
Item 6153: 5
Item 6154: 1
Item 6155: 3
Item 6156: 36
Item 6157: 21
Item 6158: 1
Item 6159: 1
Item 6160: 10
Item 6161: 4
Item 6162: 59
Item 6163: 18
Item 6164: 20
Item 6165: 10
Item 6166: 32
Item 6167: 45
Item 6168: 6
Item 6169: 2
Item 6170: 5
Item 6171: 5
Item 6172: 7
Item 6173: 6
Item 6174: 100
Item 6175: 5
Item 6176: 8
Item 6177: 33
Item 6178: 5
Item 6179: 3
Item 6180: 36
Item 6181: 4
Item 6182: 1
Item 6183: 15
Item 6184: 16
Item 6185: 22
Item 6186: 1
Item 6187: 1
Item 6188: 3
Item 6189: 10
Item 6190: 1
Item 6191: 184
Item 6192: 26
Item 6193: 17
Item 6194: 29
Item 6195: 52
Item 6196: 19
Item 6197: 9
Item 6198: 4
Item 6199: 2
Item 6200: 13
Item 6201: 52
Item 6202: 37
Item 6203: 62
Item 6204: 28
Item 6205: 9
Item 6206: 10
Item 6207: 55
Item 6208: 6
Item 6209: 3
Item 6210: 27
Item 6211: 26
Item 6212: 14
Item 6213: 21
Item 6214: 20
Item 6215: 83
Item 6216: 13
Item 6217: 23
Item 6218: 22
Item 6219: 9
Item 6220: 71
Item 6221: 7
Item 6222: 3
Item 6223: 3
Item 6224: 4
Item 6225: 99
Item 6226: 23
Item 6227: 6
Item 6228: 18
Item 6229: 13
Item 6230: 44
Item 6231: 22
Item 6232: 29
Item 6233: 32
Item 6234: 3
Item 6235: 1
Item 6236: 4
Item 6237: 24
Item 6238: 3
Item 6239: 1
Item 6240: 7
Item 6241: 3
Item 6242: 12
Item 6243: 64
Item 6244: 1
Item 6245: 85
Item 6246: 6
Item 6247: 4
Item 6248: 6
Item 6249: 7
Item 6250: 66
Item 6251: 11
Item 6252: 56
Item 6253: 1
Item 6254: 3
Item 6255: 8
Item 6256: 76
Item 6257: 76
Item 6258: 3
Item 6259: 1
Item 6260: 15
Item 6261: 3
Item 6262: 8
Item 6263: 4
Item 6264: 36
Item 6265: 31
Item 6266: 1
Item 6267: 157
Item 6268: 21
Item 6269: 50
Item 6270: 4
Item 6271: 51
Item 6272: 18
Item 6273: 17
Item 6274: 54
Item 6275: 11
Item 6276: 30
Item 6277: 89
Item 6278: 4
Item 6279: 6
Item 6280: 53
Item 6281: 3
Item 6282: 12
Item 6283: 2
Item 6284: 22
Item 6285: 69
Item 6286: 10
Item 6287: 25
Item 6288: 12
Item 6289: 8
Item 6290: 3
Item 6291: 10
Item 6292: 29
Item 6293: 23
Item 6294: 23
Item 6295: 6
Item 6296: 1
Item 6297: 2
Item 6298: 5
Item 6299: 45
Item 6300: 20
Item 6301: 23
Item 6302: 4
Item 6303: 33
Item 6304: 78
Item 6305: 7
Item 6306: 3
Item 6307: 22
Item 6308: 41
Item 6309: 11
Item 6310: 60
Item 6311: 39
Item 6312: 2
Item 6313: 14
Item 6314: 10
Item 6315: 7
Item 6316: 7
Item 6317: 4
Item 6318: 95
Item 6319: 9
Item 6320: 21
Item 6321: 13
Item 6322: 13
Item 6323: 20
Item 6324: 3
Item 6325: 25
Item 6326: 25
Item 6327: 8
Item 6328: 3
Item 6329: 3
Item 6330: 16
Item 6331: 1
Item 6332: 5
Item 6333: 1
Item 6334: 9
Item 6335: 84
Item 6336: 19
Item 6337: 7
Item 6338: 2
Item 6339: 79
Item 6340: 5
Item 6341: 66
Item 6342: 9
Item 6343: 13
Item 6344: 134
Item 6345: 1
Item 6346: 17
Item 6347: 8
Item 6348: 14
Item 6349: 6
Item 6350: 24
Item 6351: 13
Item 6352: 2
Item 6353: 24
Item 6354: 91
Item 6355: 80
Item 6356: 35
Item 6357: 90
Item 6358: 2
Item 6359: 81
Item 6360: 110
Item 6361: 34
Item 6362: 2
Item 6363: 7
Item 6364: 13
Item 6365: 55
Item 6366: 15
Item 6367: 2
Item 6368: 5
Item 6369: 4
Item 6370: 13
Item 6371: 5
Item 6372: 1
Item 6373: 9
Item 6374: 11
Item 6375: 17
Item 6376: 10
Item 6377: 36
Item 6378: 78
Item 6379: 7
Item 6380: 10
Item 6381: 6
Item 6382: 7
Item 6383: 42
Item 6384: 30
Item 6385: 1
Item 6386: 3
Item 6387: 44
Item 6388: 114
Item 6389: 15
Item 6390: 22
Item 6391: 12
Item 6392: 24
Item 6393: 2
Item 6394: 1
Item 6395: 2
Item 6396: 13
Item 6397: 4
Item 6398: 5
Item 6399: 51
Item 6400: 12
Item 6401: 2
Item 6402: 38
Item 6403: 14
Item 6404: 178
Item 6405: 165
Item 6406: 90
Item 6407: 72
Item 6408: 38
Item 6409: 20
Item 6410: 7
Item 6411: 60
Item 6412: 9
Item 6413: 1
Item 6414: 16
Item 6415: 3
Item 6416: 4
Item 6417: 11
Item 6418: 3
Item 6419: 19
Item 6420: 32
Item 6421: 34
Item 6422: 12
Item 6423: 2
Item 6424: 4
Item 6425: 4
Item 6426: 20
Item 6427: 15
Item 6428: 12
Item 6429: 12
Item 6430: 2
Item 6431: 46
Item 6432: 13
Item 6433: 34
Item 6434: 6
Item 6435: 28
Item 6436: 5
Item 6437: 14
Item 6438: 47
Item 6439: 41
Item 6440: 21
Item 6441: 1
Item 6442: 42
Item 6443: 10
Item 6444: 78
Item 6445: 21
Item 6446: 22
Item 6447: 33
Item 6448: 106
Item 6449: 11
Item 6450: 11
Item 6451: 28
Item 6452: 3
Item 6453: 4
Item 6454: 36
Item 6455: 16
Item 6456: 8
Item 6457: 5
Item 6458: 13
Item 6459: 49
Item 6460: 9
Item 6461: 29
Item 6462: 115
Item 6463: 25
Item 6464: 4
Item 6465: 9
Item 6466: 3
Item 6467: 21
Item 6468: 5
Item 6469: 6
Item 6470: 43
Item 6471: 5
Item 6472: 48
Item 6473: 25
Item 6474: 2
Item 6475: 24
Item 6476: 18
Item 6477: 2
Item 6478: 2
Item 6479: 19
Item 6480: 4
Item 6481: 2
Item 6482: 23
Item 6483: 4
Item 6484: 31
Item 6485: 17
Item 6486: 109
Item 6487: 37
Item 6488: 4
Item 6489: 24
Item 6490: 60
Item 6491: 22
Item 6492: 10
Item 6493: 10
Item 6494: 40
Item 6495: 35
Item 6496: 54
Item 6497: 10
Item 6498: 55
Item 6499: 22
Item 6500: 1
Item 6501: 3
Item 6502: 3
Item 6503: 36
Item 6504: 14
Item 6505: 2
Item 6506: 3
Item 6507: 17
Item 6508: 23
Item 6509: 137
Item 6510: 26
Item 6511: 7
Item 6512: 1
Item 6513: 43
Item 6514: 1
Item 6515: 35
Item 6516: 11
Item 6517: 30
Item 6518: 66
Item 6519: 13
Item 6520: 14
Item 6521: 95
Item 6522: 6
Item 6523: 35
Item 6524: 34
Item 6525: 6
Item 6526: 22
Item 6527: 72
Item 6528: 1
Item 6529: 17
Item 6530: 18
Item 6531: 21
Item 6532: 19
Item 6533: 30
Item 6534: 17
Item 6535: 6
Item 6536: 3
Item 6537: 26
Item 6538: 1
Item 6539: 1
Item 6540: 6
Item 6541: 2
Item 6542: 4
Item 6543: 15
Item 6544: 53
Item 6545: 3
Item 6546: 24
Item 6547: 19
Item 6548: 53
Item 6549: 7
Item 6550: 3
Item 6551: 5
Item 6552: 11
Item 6553: 13
Item 6554: 94
Item 6555: 44
Item 6556: 71
Item 6557: 1
Item 6558: 1
Item 6559: 1
Item 6560: 1
Item 6561: 1
Item 6562: 1
Item 6563: 3
Item 6564: 26
Item 6565: 7
Item 6566: 32
Item 6567: 9
Item 6568: 29
Item 6569: 2
Item 6570: 8
Item 6571: 11
Item 6572: 4
Item 6573: 22
Item 6574: 18
Item 6575: 65
Item 6576: 80
Item 6577: 2
Item 6578: 38
Item 6579: 14
Item 6580: 48
Item 6581: 9
Item 6582: 81
Item 6583: 115
Item 6584: 72
Item 6585: 23
Item 6586: 73
Item 6587: 18
Item 6588: 49
Item 6589: 1
Item 6590: 8
Item 6591: 25
Item 6592: 55
Item 6593: 5
Item 6594: 50
Item 6595: 6
Item 6596: 1
Item 6597: 5
Item 6598: 10
Item 6599: 25
Item 6600: 10
Item 6601: 16
Item 6602: 7
Item 6603: 199
Item 6604: 15
Item 6605: 17
Item 6606: 5
Item 6607: 3
Item 6608: 85
Item 6609: 3
Item 6610: 36
Item 6611: 6
Item 6612: 5
Item 6613: 2
Item 6614: 7
Item 6615: 53
Item 6616: 35
Item 6617: 5
Item 6618: 1
Item 6619: 2
Item 6620: 1
Item 6621: 4
Item 6622: 9
Item 6623: 4
Item 6624: 10
Item 6625: 76
Item 6626: 2
Item 6627: 1
Item 6628: 13
Item 6629: 4
Item 6630: 2
Item 6631: 194
Item 6632: 18
Item 6633: 4
Item 6634: 2
Item 6635: 33
Item 6636: 56
Item 6637: 16
Item 6638: 56
Item 6639: 31
Item 6640: 3
Item 6641: 11
Item 6642: 4
Item 6643: 8
Item 6644: 18
Item 6645: 60
Item 6646: 4
Item 6647: 1
Item 6648: 6
Item 6649: 2
Item 6650: 13
Item 6651: 9
Item 6652: 8
Item 6653: 5
Item 6654: 3
Item 6655: 4
Item 6656: 55
Item 6657: 90
Item 6658: 5
Item 6659: 4
Item 6660: 3
Item 6661: 11
Item 6662: 8
Item 6663: 2
Item 6664: 2
Item 6665: 10
Item 6666: 8
Item 6667: 11
Item 6668: 3
Item 6669: 10
Item 6670: 4
Item 6671: 36
Item 6672: 1
Item 6673: 42
Item 6674: 1
Item 6675: 25
Item 6676: 25
Item 6677: 5
Item 6678: 22
Item 6679: 1
Item 6680: 36
Item 6681: 66
Item 6682: 3
Item 6683: 91
Item 6684: 15
Item 6685: 22
Item 6686: 3
Item 6687: 1
Item 6688: 2
Item 6689: 8
Item 6690: 14
Item 6691: 9
Item 6692: 17
Item 6693: 58
Item 6694: 49
Item 6695: 2
Item 6696: 5
Item 6697: 56
Item 6698: 44
Item 6699: 51
Item 6700: 1
Item 6701: 4
Item 6702: 4
Item 6703: 1
Item 6704: 2
Item 6705: 6
Item 6706: 11
Item 6707: 5
Item 6708: 4
Item 6709: 2
Item 6710: 50
Item 6711: 13
Item 6712: 1
Item 6713: 47
Item 6714: 17
Item 6715: 18
Item 6716: 23
Item 6717: 136
Item 6718: 76
Item 6719: 24
Item 6720: 2
Item 6721: 3
Item 6722: 1
Item 6723: 87
Item 6724: 9
Item 6725: 1
Item 6726: 72
Item 6727: 10
Item 6728: 16
Item 6729: 62
Item 6730: 4
Item 6731: 3
Item 6732: 4
Item 6733: 1
Item 6734: 25
Item 6735: 28
Item 6736: 25
Item 6737: 17
Item 6738: 93
Item 6739: 45
Item 6740: 16
Item 6741: 36
Item 6742: 14
Item 6743: 22
Item 6744: 7
Item 6745: 23
Item 6746: 21
Item 6747: 40
Item 6748: 4
Item 6749: 102
Item 6750: 6
Item 6751: 17
Item 6752: 53
Item 6753: 86
Item 6754: 4
Item 6755: 7
Item 6756: 42
Item 6757: 19
Item 6758: 52
Item 6759: 44
Item 6760: 46
Item 6761: 13
Item 6762: 1
Item 6763: 3
Item 6764: 2
Item 6765: 1
Item 6766: 12
Item 6767: 1
Item 6768: 53
Item 6769: 37
Item 6770: 5
Item 6771: 8
Item 6772: 1
Item 6773: 25
Item 6774: 16
Item 6775: 7
Item 6776: 6
Item 6777: 33
Item 6778: 109
Item 6779: 4
Item 6780: 10
Item 6781: 61
Item 6782: 18
Item 6783: 3
Item 6784: 43
Item 6785: 24
Item 6786: 5
Item 6787: 2
Item 6788: 22
Item 6789: 4
Item 6790: 11
Item 6791: 1
Item 6792: 15
Item 6793: 1
Item 6794: 38
Item 6795: 6
Item 6796: 44
Item 6797: 1
Item 6798: 3
Item 6799: 3
Item 6800: 2
Item 6801: 5
Item 6802: 16
Item 6803: 11
Item 6804: 66
Item 6805: 35
Item 6806: 15
Item 6807: 28
Item 6808: 1
Item 6809: 5
Item 6810: 7
Item 6811: 58
Item 6812: 2
Item 6813: 21
Item 6814: 51
Item 6815: 21
Item 6816: 2
Item 6817: 2
Item 6818: 1
Item 6819: 10
Item 6820: 1
Item 6821: 5
Item 6822: 4
Item 6823: 1
Item 6824: 17
Item 6825: 9
Item 6826: 49
Item 6827: 9
Item 6828: 61
Item 6829: 19
Item 6830: 4
Item 6831: 37
Item 6832: 20
Item 6833: 18
Item 6834: 34
Item 6835: 12
Item 6836: 1
Item 6837: 4
Item 6838: 8
Item 6839: 9
Item 6840: 4
Item 6841: 27
Item 6842: 10
Item 6843: 24
Item 6844: 7
Item 6845: 6
Item 6846: 15
Item 6847: 4
Item 6848: 24
Item 6849: 4
Item 6850: 1
Item 6851: 10
Item 6852: 33
Item 6853: 26
Item 6854: 36
Item 6855: 45
Item 6856: 9
Item 6857: 17
Item 6858: 10
Item 6859: 92
Item 6860: 4
Item 6861: 2
Item 6862: 1
Item 6863: 3
Item 6864: 6
Item 6865: 30
Item 6866: 3
Item 6867: 30
Item 6868: 7
Item 6869: 6
Item 6870: 21
Item 6871: 2
Item 6872: 1
Item 6873: 1
Item 6874: 10
Item 6875: 21
Item 6876: 6
Item 6877: 13
Item 6878: 1
Item 6879: 10
Item 6880: 12
Item 6881: 41
Item 6882: 57
Item 6883: 37
Item 6884: 11
Item 6885: 4
Item 6886: 7
Item 6887: 8
Item 6888: 2
Item 6889: 6
Item 6890: 8
Item 6891: 26
Item 6892: 10
Item 6893: 53
Item 6894: 83
Item 6895: 9
Item 6896: 40
Item 6897: 14
Item 6898: 38
Item 6899: 7
Item 6900: 12
Item 6901: 1
Item 6902: 1
Item 6903: 37
Item 6904: 2
Item 6905: 2
Item 6906: 22
Item 6907: 4
Item 6908: 4
Item 6909: 2
Item 6910: 2
Item 6911: 20
Item 6912: 25
Item 6913: 7
Item 6914: 27
Item 6915: 8
Item 6916: 7
Item 6917: 11
Item 6918: 2
Item 6919: 1
Item 6920: 52
Item 6921: 1
Item 6922: 52
Item 6923: 39
Item 6924: 6
Item 6925: 33
Item 6926: 11
Item 6927: 20
Item 6928: 7
Item 6929: 63
Item 6930: 27
Item 6931: 15
Item 6932: 35
Item 6933: 47
Item 6934: 2
Item 6935: 1
Item 6936: 17
Item 6937: 7
Item 6938: 25
Item 6939: 1
Item 6940: 12
Item 6941: 44
Item 6942: 29
Item 6943: 52
Item 6944: 5
Item 6945: 7
Item 6946: 3
Item 6947: 13
Item 6948: 5
Item 6949: 3
Item 6950: 30
Item 6951: 22
Item 6952: 3
Item 6953: 2
Item 6954: 44
Item 6955: 3
Item 6956: 11
Item 6957: 40
Item 6958: 8
Item 6959: 3
Item 6960: 49
Item 6961: 18
Item 6962: 29
Item 6963: 1
Item 6964: 3
Item 6965: 22
Item 6966: 35
Item 6967: 31
Item 6968: 23
Item 6969: 32
Item 6970: 6
Item 6971: 32
Item 6972: 5
Item 6973: 1
Item 6974: 1
Item 6975: 27
Item 6976: 25
Item 6977: 10
Item 6978: 4
Item 6979: 1
Item 6980: 54
Item 6981: 8
Item 6982: 8
Item 6983: 3
Item 6984: 20
Item 6985: 18
Item 6986: 1
Item 6987: 1
Item 6988: 1
Item 6989: 5
Item 6990: 25
Item 6991: 2
Item 6992: 3
Item 6993: 28
Item 6994: 9
Item 6995: 3
Item 6996: 20
Item 6997: 32
Item 6998: 24
Item 6999: 100
Item 7000: 91
Item 7001: 40
Item 7002: 3
Item 7003: 16
Item 7004: 8
Item 7005: 56
Item 7006: 2
Item 7007: 22
Item 7008: 50
Item 7009: 6
Item 7010: 20
Item 7011: 54
Item 7012: 2
Item 7013: 1
Item 7014: 2
Item 7015: 6
Item 7016: 6
Item 7017: 27
Item 7018: 36
Item 7019: 1
Item 7020: 25
Item 7021: 63
Item 7022: 1
Item 7023: 3
Item 7024: 16
Item 7025: 13
Item 7026: 2
Item 7027: 11
Item 7028: 49
Item 7029: 1
Item 7030: 2
